CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score
12882,2023-11-30 16:18:00,2,1463.04,8,5,2,4,524
12883,2023-11-15 09:32:00,4,703.47,24,4,4,3,443
12884,2023-09-12 13:10:00,1,309.05,87,2,1,2,212
12885,2023-10-07 13:40:00,3,1175.22,62,3,3,4,334
12886,2023-10-03 10:09:00,2,1378.4,67,3,2,4,324
12888,2023-05-09 16:02:00,2,354.12,213,1,2,2,122
12890,2023-11-15 17:26:00,1,376.71999999999997,23,4,1,2,412
12891,2023-06-07 12:31:00,3,331.0,185,1,3,2,132
12893,2023-11-09 12:34:00,1,176.55,30,4,1,1,411
12895,2023-10-28 13:51:00,2,372.8,41,3,2,2,322
12897,2023-05-19 12:13:00,2,216.5,204,1,2,1,121
12901,2023-12-01 10:07:00,28,17654.54,8,5,5,5,555
12902,2023-03-20 12:06:00,1,138.68,264,1,1,1,111
12904,2023-11-21 14:34:00,2,496.06,17,4,2,3,423
12906,2023-11-28 09:55:00,5,2919.81,11,5,4,5,545
12908,2023-06-16 15:39:00,2,750.0,175,2,2,3,223
12909,2023-10-31 12:43:00,5,2178.67,39,3,4,5,345
12910,2023-11-16 14:28:00,8,3075.04,22,4,5,5,455
12912,2023-12-07 08:55:00,5,1662.3,2,5,4,4,544
12913,2023-12-05 12:11:00,5,2483.63,4,5,4,5,545
12915,2023-07-14 11:34:00,2,363.65,148,2,2,2,222
12916,2023-07-24 10:35:00,4,2944.95,138,2,4,5,245
12917,2023-08-03 16:42:00,1,594.0,127,2,1,3,213
12919,2023-12-01 13:47:00,6,1335.19,7,5,5,4,554
12920,2023-11-22 15:05:00,1,162.78,16,4,1,1,411
12921,2023-11-30 16:22:00,37,16587.09,8,5,5,5,555
12922,2023-07-01 15:35:00,1,405.38,160,2,1,2,212
12923,2023-10-06 16:20:00,1,172.82,63,3,1,1,311
12924,2023-09-12 13:55:00,4,933.7,87,2,4,4,244
12925,2023-12-05 11:11:00,2,694.05,4,5,2,3,523
12928,2023-11-04 14:24:00,5,2062.7,34,3,4,5,345
12929,2023-02-01 12:08:00,1,117.85,311,1,1,1,111
12930,2023-09-22 15:18:00,2,415.8,77,2,2,2,222
12931,2023-11-18 12:39:00,15,42055.96,21,4,5,5,455
12933,2023-11-15 16:38:00,3,607.53,23,4,3,3,433
12935,2023-12-07 17:25:00,7,2160.7,1,5,5,5,555
12936,2023-11-22 17:32:00,4,1063.9,16,4,4,4,444
12937,2023-11-24 15:05:00,4,1504.27,14,4,4,4,444
12938,2023-11-14 11:21:00,1,114.14,25,4,1,1,411
12939,2023-10-06 14:33:00,8,11581.8,63,3,5,5,355
12940,2023-10-16 12:09:00,2,899.69,54,3,2,3,323
12942,2023-07-31 14:39:00,3,675.6,130,2,3,3,233
12944,2023-11-04 11:04:00,2,604.51,35,3,2,3,323
12945,2023-02-24 14:15:00,1,462.95,287,1,1,2,112
12947,2023-07-19 10:06:00,6,1603.99,143,2,5,4,254
12948,2023-11-23 17:10:00,7,2064.95,15,4,5,5,455
12949,2023-11-09 11:25:00,8,4167.22,30,4,5,5,455
12950,2023-12-07 13:17:00,3,1843.0,1,5,3,4,534
12951,2023-12-01 12:14:00,6,1064.07,8,5,5,4,554
12952,2023-12-04 10:35:00,4,1387.79,5,5,4,4,544
12953,2023-11-30 09:24:00,1,329.85,9,5,1,2,512
12955,2023-12-08 16:29:00,11,4757.16,0,5,5,5,555
12956,2023-02-06 16:08:00,1,108.07,305,1,1,1,111
12957,2023-11-30 09:53:00,8,4017.54,9,5,5,5,555
12962,2023-12-02 15:55:00,2,266.39,6,5,2,2,522
12963,2023-12-01 12:55:00,8,1856.63,7,5,5,4,554
12965,2023-09-11 15:31:00,1,769.8100000000001,88,2,1,3,213
12966,2023-11-30 12:38:00,1,160.18,9,5,1,1,511
12967,2022-12-16 19:10:00,2,1660.9,357,1,2,4,124
12968,2023-08-19 15:44:00,1,135.95,111,2,1,1,211
12970,2023-12-02 14:30:00,4,405.47,6,5,4,2,542
12971,2023-12-06 12:20:00,86,11189.91,3,5,5,5,555
12974,2023-05-26 09:33:00,1,144.8,197,1,1,1,111
12976,2023-05-12 09:55:00,1,738.6,211,1,1,3,113
12977,2023-07-06 16:40:00,1,39.239999999999995,155,2,1,1,211
12980,2023-07-05 09:34:00,9,7374.900000000001,157,2,5,5,255
12981,2023-11-10 12:00:00,2,372.21999999999997,29,4,2,2,422
12982,2023-04-11 11:51:00,1,390.54,242,1,1,2,112
12984,2023-11-21 12:37:00,1,97.5,18,4,1,1,411
12985,2023-12-09 10:46:00,2,1239.38,0,5,2,4,524
12987,2023-09-27 12:03:00,2,558.7,73,2,2,3,223
12988,2023-02-20 14:31:00,1,505.82,291,1,1,3,113
12989,2023-12-06 15:28:00,15,6924.11,2,5,5,5,555
12990,2023-11-08 13:01:00,3,409.5,30,4,3,2,432
12991,2023-11-16 15:34:00,2,503.76,22,4,2,3,423
12993,2023-11-16 15:49:00,4,414.76,22,4,4,2,442
12994,2023-12-05 15:43:00,3,974.42,3,5,3,4,534
12995,2023-09-15 15:44:00,1,211.32,84,2,1,1,211
12997,2023-11-17 15:47:00,4,1226.89,21,4,4,4,444
12999,2023-05-27 13:24:00,3,455.88,195,1,3,2,132
13000,2023-08-25 10:43:00,3,534.85,106,2,3,3,233
13001,2023-12-05 14:51:00,13,9785.970000000001,3,5,5,5,555
13002,2023-01-25 15:18:00,1,120.95,317,1,1,1,111
13003,2023-08-26 10:50:00,3,149.05,105,2,3,1,231
13004,2023-11-28 11:27:00,18,5655.91,11,5,5,5,555
13005,2023-06-19 10:53:00,2,513.7,173,2,2,3,223
13006,2023-10-14 13:49:00,1,81.57,55,3,1,1,311
13008,2023-01-20 14:24:00,1,229.47,322,1,1,1,111
13011,2022-12-02 17:22:00,1,50.550000000000004,371,1,1,1,111
13012,2023-11-30 13:05:00,8,1646.8400000000001,8,5,5,4,554
13013,2023-12-08 15:01:00,13,4810.9400000000005,0,5,5,5,555
13014,2023-11-29 12:27:00,10,3466.28,10,5,5,5,555
13015,2023-10-17 13:19:00,5,3339.64,52,3,4,5,345
13016,2023-09-27 14:08:00,3,789.89,72,2,3,3,233
13017,2023-12-02 15:53:00,1,204.0,6,5,1,1,511
13018,2023-11-23 13:28:00,28,7277.7,15,4,5,5,455
13021,2023-12-05 16:37:00,9,2616.38,3,5,5,5,555
13023,2023-10-06 16:27:00,2,689.9,63,3,2,3,323
13026,2023-12-08 16:58:00,5,975.36,0,5,4,4,544
13027,2023-08-18 09:39:00,6,6912.0,113,2,5,5,255
13028,2023-11-17 11:10:00,2,661.3199999999999,22,4,2,3,423
13029,2023-11-09 09:13:00,3,1247.5,30,4,3,4,434
13030,2023-11-28 14:30:00,2,752.44,10,5,2,3,523
13032,2023-10-18 15:54:00,2,1010.1800000000001,51,3,2,4,324
13033,2022-12-17 14:23:00,1,190.55,356,1,1,1,111
13034,2023-10-16 12:21:00,2,642.77,54,3,2,3,323
13035,2023-09-27 08:57:00,2,921.88,73,2,2,3,223
13037,2023-07-24 15:46:00,3,881.07,137,2,3,3,233
13038,2023-09-20 14:37:00,3,908.46,79,2,3,3,233
13040,2023-12-01 10:38:00,2,676.99,8,5,2,3,523
13043,2023-03-11 14:52:00,1,516.42,272,1,1,3,113
13044,2023-02-21 15:20:00,1,560.47,290,1,1,3,113
13045,2023-09-01 15:04:00,1,305.28000000000003,98,2,1,2,212
13046,2023-11-09 08:36:00,2,629.31,30,4,2,3,423
13047,2023-11-08 12:06:00,10,3237.54,31,4,5,5,455
13048,2023-11-25 13:23:00,4,1819.41,13,4,4,4,444
13049,2023-10-06 15:31:00,2,656.6800000000001,63,3,2,3,323
13050,2023-11-25 09:18:00,17,5836.86,14,4,5,5,455
13052,2023-05-11 14:12:00,1,348.15000000000003,211,1,1,2,112
13055,2023-09-22 14:26:00,3,1214.41,77,2,3,4,234
13058,2023-11-15 12:43:00,3,271.40000000000003,24,4,3,2,432
13059,2023-04-04 10:40:00,1,183.4,249,1,1,1,111
13060,2023-03-31 11:37:00,1,307.53000000000003,253,1,1,2,112
13061,2023-09-28 16:04:00,1,248.61,71,3,1,1,311
13062,2023-06-01 15:12:00,1,346.98,190,1,1,2,112
13064,2023-11-27 12:31:00,4,1105.59,12,5,4,4,544
13065,2022-12-01 16:52:00,1,205.86,372,1,1,1,111
13066,2023-11-15 12:57:00,2,470.8,23,4,2,2,422
13067,2023-09-18 13:38:00,1,115.46000000000001,81,2,1,1,211
13068,2023-11-29 15:00:00,2,344.0,9,5,2,2,522
13069,2023-12-09 08:39:00,24,4431.44,0,5,5,5,555
13070,2023-05-31 13:45:00,1,228.8,191,1,1,1,111
13072,2023-03-18 08:12:00,1,177.15,266,1,1,1,111
13075,2023-08-02 10:19:00,1,919.61,129,2,1,3,213
13077,2023-12-08 19:24:00,4,728.02,0,5,4,3,543
13078,2023-12-06 15:36:00,26,12627.94,2,5,5,5,555
13079,2023-12-05 16:53:00,5,220.10000000000002,3,5,4,1,541
13080,2023-06-13 14:59:00,1,58.08,178,2,1,1,211
13081,2023-11-28 10:54:00,11,28337.38,11,5,5,5,555
13082,2023-08-05 16:16:00,9,3613.63,125,2,5,5,255
13083,2023-12-05 15:01:00,2,303.75,3,5,2,2,522
13085,2023-07-05 12:11:00,2,416.08,157,2,2,2,222
13089,2023-12-07 09:02:00,97,58762.08,2,5,5,5,555
13090,2023-12-01 12:39:00,14,8910.82,8,5,5,5,555
13091,2023-11-11 15:54:00,1,345.82,27,4,1,2,412
13092,2023-09-30 11:18:00,5,477.83,70,3,4,2,342
13093,2023-03-09 12:14:00,8,7832.47,275,1,5,5,155
13094,2023-11-18 14:07:00,12,1927.3200000000002,20,4,5,4,454
13095,2023-09-30 12:03:00,1,74.39999999999999,70,3,1,1,311
13097,2023-11-07 10:43:00,10,6003.22,32,4,5,5,455
13098,2023-12-08 14:14:00,28,28882.44,0,5,5,5,555
13099,2023-09-01 17:40:00,1,207.36,98,2,1,1,211
13101,2023-04-19 14:37:00,1,101.19,233,1,1,1,111
13102,2023-12-08 12:52:00,24,6424.09,0,5,5,5,555
13103,2023-10-31 09:38:00,1,243.94,39,3,1,1,311
13104,2023-12-06 13:10:00,6,1098.48,2,5,5,4,554
13106,2023-07-29 15:12:00,1,76.5,132,2,1,1,211
13107,2023-10-26 14:52:00,4,1531.6200000000001,43,3,4,4,344
13108,2022-12-02 10:35:00,1,350.06,372,1,1,2,112
13109,2023-10-11 10:16:00,2,786.54,59,3,2,3,323
13110,2023-11-08 14:30:00,7,1488.67,30,4,5,4,454
13113,2023-12-09 12:49:00,24,12245.960000000001,0,5,5,5,555
13115,2023-11-28 12:38:00,4,2294.78,11,5,4,5,545
13116,2023-07-24 14:33:00,1,501.14,137,2,1,3,213
13117,2023-11-18 12:02:00,8,984.91,21,4,5,4,454
13118,2023-11-20 12:46:00,5,1197.81,19,4,4,4,444
13120,2023-04-15 10:19:00,1,30.6,238,1,1,1,111
13121,2023-03-15 16:47:00,1,283.73,268,1,1,2,112
13122,2023-09-06 15:53:00,2,922.39,93,2,2,3,223
13124,2023-09-11 12:45:00,3,3756.33,89,2,3,5,235
13126,2023-12-05 10:00:00,8,2099.64,4,5,5,5,555
13127,2023-09-23 10:26:00,1,259.17,77,2,1,2,212
13130,2023-09-06 15:30:00,1,64.0,93,2,1,1,211
13131,2023-11-16 13:21:00,3,1073.3,22,4,3,4,434
13132,2023-03-23 12:44:00,1,77.3,261,1,1,1,111
13133,2023-03-11 10:31:00,2,109.8,273,1,2,1,121
13134,2023-09-15 10:35:00,4,1793.58,85,2,4,4,244
13135,2023-05-27 10:52:00,1,3096.0,196,1,1,5,115
13136,2023-10-14 13:41:00,5,2607.61,55,3,4,5,345
13137,2023-11-29 12:09:00,8,3603.29,10,5,5,5,555
13138,2023-11-17 16:51:00,6,962.39,21,4,5,4,454
13139,2023-11-23 13:54:00,7,5064.9400000000005,15,4,5,5,455
13140,2023-08-23 15:33:00,3,422.47,107,2,3,2,232
13141,2023-09-16 09:54:00,5,2388.75,84,2,4,5,245
13142,2023-11-20 16:07:00,1,307.09000000000003,18,4,1,2,412
13144,2023-01-11 11:15:00,1,110.95,332,1,1,1,111
13145,2023-10-31 12:45:00,4,618.52,39,3,4,3,343
13146,2023-11-13 15:29:00,1,228.91,25,4,1,1,411
13147,2023-11-29 13:59:00,4,712.8,9,5,4,3,543
13148,2023-11-10 15:23:00,12,3683.26,28,4,5,5,455
13149,2023-11-25 13:09:00,4,1676.06,13,4,4,4,444
13151,2023-02-17 12:29:00,1,1257.8700000000001,295,1,1,4,114
13153,2023-12-04 12:14:00,1,486.22,5,5,1,2,512
13155,2023-11-06 15:41:00,4,971.76,32,4,4,4,444
13157,2023-10-21 13:50:00,4,1741.22,48,3,4,4,344
13158,2023-09-06 11:58:00,4,1201.06,94,2,4,4,244
13159,2023-12-01 11:20:00,4,1429.35,8,5,4,4,544
13160,2023-11-17 13:07:00,1,91.8,21,4,1,1,411
13161,2023-01-30 14:03:00,1,112.75,312,1,1,1,111
13162,2023-08-09 15:59:00,4,1688.29,121,2,4,4,244
13165,2023-10-24 15:05:00,2,1021.48,45,3,2,4,324
13166,2023-03-01 15:16:00,1,417.2,282,1,1,2,112
13167,2023-11-21 12:24:00,4,791.33,18,4,4,3,443
13168,2023-11-03 12:56:00,4,1299.59,35,3,4,4,344
13169,2023-10-07 12:11:00,2,712.88,63,3,2,3,323
13170,2023-11-13 12:19:00,1,108.81,26,4,1,1,411
13171,2023-11-18 10:27:00,3,468.41,21,4,3,2,432
13173,2023-12-05 15:51:00,2,353.65000000000003,3,5,2,2,522
13174,2023-11-23 14:35:00,3,2742.82,15,4,3,5,435
13176,2023-10-24 15:43:00,1,481.49,45,3,1,2,312
13177,2023-10-06 09:56:00,1,282.45,64,3,1,2,312
13178,2023-11-13 16:14:00,11,5725.47,25,4,5,5,455
13182,2023-10-25 13:46:00,1,121.18,44,3,1,1,311
13183,2023-12-02 10:30:00,9,3957.78,7,5,5,5,555
13184,2023-11-25 12:02:00,10,1668.95,14,4,5,4,454
13185,2023-03-17 11:56:00,1,71.4,267,1,1,1,111
13186,2023-10-31 11:40:00,3,1575.89,39,3,3,4,334
13187,2023-01-06 18:57:00,1,236.02,336,1,1,1,111
13188,2023-11-28 15:28:00,1,114.6,10,5,1,1,511
13189,2023-11-21 10:39:00,2,260.68,18,4,2,2,422
13192,2023-09-05 14:13:00,2,911.94,94,2,2,3,223
13193,2023-10-09 14:30:00,1,112.08,60,3,1,1,311
13194,2023-07-27 09:01:00,1,60.7,135,2,1,1,211
13196,2023-11-28 13:54:00,4,1797.78,10,5,4,4,544
13198,2023-11-29 15:17:00,6,3401.2400000000002,9,5,5,5,555
13199,2023-12-06 12:30:00,38,9817.12,3,5,5,5,555
13200,2023-11-20 15:35:00,4,870.09,18,4,4,3,443
13203,2023-11-30 10:45:00,4,869.46,9,5,4,3,543
13207,2023-11-24 14:52:00,2,250.26000000000002,14,4,2,2,422
13208,2023-10-12 09:54:00,6,1217.65,58,3,5,4,354
13209,2023-11-09 13:54:00,8,5891.61,29,4,5,5,455
13210,2023-09-07 08:18:00,1,353.48,93,2,1,2,212
13211,2023-11-29 14:43:00,3,1095.42,9,5,3,4,534
13212,2023-11-20 12:40:00,3,786.83,19,4,3,3,433
13213,2023-10-14 11:42:00,5,1520.58,56,3,4,4,344
13216,2023-03-17 12:18:00,1,333.74,267,1,1,2,112
13217,2023-08-09 15:32:00,3,533.98,121,2,3,3,233
13218,2023-08-04 16:59:00,1,62.64,126,2,1,1,211
13220,2023-09-22 13:38:00,4,819.2900000000001,77,2,4,3,243
13221,2023-04-13 16:58:00,2,847.41,239,1,2,3,123
13223,2023-05-23 13:03:00,2,163.2,199,1,2,1,121
13224,2023-10-10 14:55:00,2,2155.95,59,3,2,5,325
13225,2023-12-06 13:29:00,7,6463.84,2,5,5,5,555
13226,2023-03-11 14:35:00,1,108.21000000000001,272,1,1,1,111
13227,2023-05-22 11:47:00,1,257.7,201,1,1,2,112
13228,2023-09-19 14:28:00,1,358.0,80,2,1,2,212
13229,2023-04-28 12:07:00,1,160.95,225,1,1,1,111
13230,2023-12-05 16:03:00,14,2755.63,3,5,5,5,555
13232,2023-11-27 10:39:00,7,1328.35,12,5,5,4,554
13233,2023-09-26 13:25:00,2,605.12,73,2,2,3,223
13235,2023-05-11 17:13:00,1,1031.07,211,1,1,4,114
13236,2023-11-15 12:50:00,2,744.85,24,4,2,3,423
13238,2023-11-22 15:37:00,4,700.73,16,4,4,3,443
13239,2023-03-23 10:25:00,1,329.56,261,1,1,2,112
13240,2023-09-04 14:08:00,4,663.65,95,2,4,3,243
13242,2023-08-19 12:53:00,3,270.40000000000003,111,2,3,2,232
13243,2023-05-20 13:14:00,1,585.12,202,1,1,3,113
13244,2023-09-08 11:46:00,1,121.74000000000001,92,2,1,1,211
13245,2023-10-20 11:40:00,1,430.5,50,3,1,2,312
13246,2023-11-21 16:50:00,6,1961.52,17,4,5,4,454
13247,2023-11-22 10:59:00,4,501.12,17,4,4,3,443
13248,2023-08-07 12:40:00,2,465.68,124,2,2,2,222
13249,2023-09-08 13:26:00,3,711.41,91,2,3,3,233
13253,2023-07-06 10:09:00,2,1030.4,156,2,2,4,224
13255,2023-11-30 13:14:00,2,399.51,8,5,2,2,522
13258,2023-11-28 09:31:00,3,672.83,11,5,3,3,533
13259,2023-10-09 10:48:00,1,283.18,61,3,1,2,312
13260,2023-10-09 13:21:00,1,557.62,60,3,1,3,313
13261,2023-03-16 12:22:00,2,944.1,268,1,2,4,124
13262,2023-03-21 15:06:00,1,200.29,262,1,1,1,111
13263,2023-12-08 13:59:00,35,7436.93,0,5,5,5,555
13265,2023-10-17 15:02:00,5,2092.66,52,3,4,5,345
13266,2023-11-28 14:39:00,12,3834.2599999999998,10,5,5,5,555
13267,2023-12-07 11:12:00,19,4521.49,2,5,5,5,555
13268,2023-11-22 11:51:00,11,3174.75,17,4,5,5,455
13269,2023-12-08 14:53:00,15,5343.28,0,5,5,5,555
13270,2022-12-08 14:53:00,1,590.0,365,1,1,3,113
13271,2023-11-02 14:31:00,1,211.49,36,3,1,1,311
13272,2023-11-08 14:00:00,2,276.56,30,4,2,2,422
13273,2023-08-18 14:02:00,1,138.98,112,2,1,1,211
13276,2023-10-07 12:44:00,2,590.9300000000001,63,3,2,3,323
13277,2023-11-24 09:21:00,4,258.4,15,4,4,2,442
13278,2023-10-30 11:49:00,1,542.73,40,3,1,3,313
13279,2023-09-22 17:24:00,1,137.75,77,2,1,1,211
13280,2023-08-09 13:14:00,3,798.46,121,2,3,3,233
13282,2023-11-21 15:33:00,3,1132.14,17,4,3,4,434
13283,2023-10-11 09:50:00,2,93.66,59,3,2,1,321
13284,2023-01-13 09:23:00,1,201.19,330,1,1,1,111
13285,2023-11-16 13:19:00,4,2709.12,22,4,4,5,445
13291,2023-07-07 10:36:00,1,361.11,155,2,1,2,212
13292,2023-11-01 10:04:00,2,578.94,38,3,2,3,323
13294,2023-06-03 08:54:00,2,873.74,189,1,2,3,123
13295,2022-12-15 11:21:00,1,201.20000000000002,359,1,1,1,111
13296,2023-07-25 13:46:00,1,87.4,136,2,1,1,211
13297,2023-12-02 09:32:00,4,2089.85,7,5,4,5,545
13298,2023-12-08 13:11:00,1,360.0,0,5,1,2,512
13299,2023-03-16 12:55:00,1,142.5,267,1,1,1,111
13300,2023-06-23 13:09:00,1,371.89,168,2,1,2,212
13301,2023-08-28 11:25:00,4,618.09,103,2,4,3,243
13302,2023-07-07 17:56:00,1,63.75,154,2,1,1,211
13304,2022-12-23 14:35:00,1,300.42,350,1,1,2,112
13305,2023-12-05 15:15:00,10,2000.86,3,5,5,4,554
13307,2023-08-11 17:14:00,1,15.0,119,2,1,1,211
13308,2023-11-17 09:31:00,3,1385.51,22,4,3,4,434
13309,2023-12-02 16:34:00,5,1456.79,6,5,4,4,544
13310,2023-11-11 17:23:00,3,1132.03,27,4,3,4,434
13311,2023-12-05 12:55:00,2,598.57,3,5,2,3,523
13313,2023-11-17 16:48:00,5,1555.3200000000002,21,4,4,4,444
13314,2023-12-08 12:29:00,3,775.94,1,5,3,3,533
13316,2023-11-02 13:40:00,4,5732.93,36,3,4,5,345
13317,2023-10-04 13:35:00,6,2273.68,65,3,5,5,355
13318,2023-12-08 18:51:00,3,640.76,0,5,3,3,533
13319,2023-12-04 13:34:00,26,10845.550000000001,4,5,5,5,555
13320,2023-09-22 18:07:00,4,1532.2,77,2,4,4,244
13321,2023-09-28 15:24:00,2,567.36,71,3,2,3,323
13322,2023-11-22 14:21:00,1,199.48000000000002,16,4,1,1,411
13323,2023-12-06 17:12:00,5,787.85,2,5,4,3,543
13324,2023-11-03 16:28:00,10,7121.95,35,3,5,5,355
13325,2023-09-19 10:36:00,1,675.3,81,2,1,3,213
13327,2023-11-01 10:21:00,8,3627.77,38,3,5,5,355
13328,2023-01-27 15:22:00,1,1308.48,315,1,1,4,114
13329,2023-11-08 10:29:00,2,789.0,31,4,2,3,423
13330,2023-09-08 12:27:00,3,1140.93,92,2,3,4,234
13332,2023-11-25 13:30:00,1,350.90000000000003,13,4,1,2,412
13334,2023-09-18 15:21:00,3,3502.32,81,2,3,5,235
13336,2023-09-23 14:05:00,1,795.12,76,2,1,3,213
13338,2023-07-05 09:06:00,1,487.02,157,2,1,2,212
13339,2023-05-23 08:31:00,1,860.12,200,1,1,3,113
13340,2023-10-25 13:15:00,7,10736.48,44,3,5,5,355
13341,2023-03-24 09:50:00,1,775.85,260,1,1,3,113
13343,2023-06-15 12:24:00,1,353.43,177,2,1,2,212
13344,2023-10-03 09:45:00,3,2511.69,67,3,3,5,335
13345,2023-02-25 09:01:00,1,389.5,287,1,1,2,112
13347,2023-09-30 13:28:00,1,341.36,69,3,1,2,312
13348,2023-10-06 17:28:00,1,233.76000000000002,63,3,1,1,311
13349,2023-11-29 08:07:00,1,247.32,10,5,1,1,511
13350,2023-11-23 16:33:00,2,979.12,15,4,2,4,424
13351,2023-10-04 12:55:00,1,373.94,65,3,1,2,312
13352,2023-10-10 13:55:00,1,397.98,59,3,1,2,312
13354,2023-09-29 13:17:00,1,743.53,70,3,1,3,313
13355,2023-08-09 14:48:00,1,674.7,121,2,1,3,213
13356,2023-09-20 14:33:00,1,768.24,79,2,1,3,213
13357,2023-03-27 13:56:00,1,609.4,256,1,1,3,113
13358,2023-03-16 11:52:00,1,439.03000000000003,268,1,1,2,112
13359,2023-10-07 09:30:00,1,439.56,63,3,1,2,312
13362,2023-11-30 14:41:00,4,3090.7400000000002,8,5,4,5,545
13363,2023-11-22 12:40:00,2,992.5,17,4,2,4,424
13364,2023-09-29 18:13:00,1,134.96,70,3,1,1,311
13365,2023-11-06 12:36:00,2,2225.37,33,3,2,5,325
13366,2023-10-20 13:37:00,1,56.16,49,3,1,1,311
13368,2023-03-28 09:59:00,2,623.4,256,1,2,3,123
13369,2022-12-09 11:30:00,1,308.28000000000003,365,1,1,2,112
13370,2022-12-03 10:26:00,1,754.87,371,1,1,3,113
13372,2023-09-11 12:46:00,1,378.64,89,2,1,2,212
13373,2023-10-10 10:51:00,3,3312.25,60,3,3,5,335
13375,2023-09-12 10:19:00,1,778.65,88,2,1,3,213
13376,2023-09-01 16:16:00,3,1019.76,98,2,3,4,234
13379,2023-11-13 13:45:00,3,572.56,25,4,3,3,433
13381,2023-11-08 11:58:00,6,3639.31,31,4,5,5,455
13382,2023-03-04 10:03:00,1,222.99,280,1,1,1,111
13384,2023-11-09 11:04:00,7,4151.93,30,4,5,5,455
13385,2023-01-14 09:52:00,1,534.57,329,1,1,3,113
13388,2023-07-31 12:52:00,2,677.1,130,2,2,3,223
13389,2023-11-28 14:01:00,3,797.96,10,5,3,3,533
13390,2023-09-26 08:38:00,1,544.08,74,2,1,3,213
13391,2023-05-20 10:50:00,1,59.8,203,1,1,1,111
13394,2023-12-08 11:36:00,8,2520.02,1,5,5,5,555
13395,2023-06-07 15:04:00,1,307.72,184,1,1,2,112
13396,2023-11-10 16:59:00,2,1360.99,28,4,2,4,424
13397,2023-09-28 10:56:00,5,1544.13,72,2,4,4,244
13398,2023-05-31 13:17:00,1,457.34000000000003,191,1,1,2,112
13402,2023-08-04 15:51:00,2,621.23,126,2,2,3,223
13403,2023-11-22 08:28:00,1,75.0,17,4,1,1,411
13404,2023-12-08 15:37:00,2,252.49,0,5,2,2,522
13405,2023-09-26 17:01:00,3,572.451,73,2,3,3,233
13408,2023-12-08 09:05:00,62,28117.04,1,5,5,5,555
13410,2023-11-15 15:33:00,5,1003.06,23,4,4,4,444
13411,2023-08-24 13:57:00,1,213.55,106,2,1,1,211
13414,2023-07-29 11:45:00,3,1390.5,133,2,3,4,234
13416,2023-10-27 08:56:00,2,712.5,43,3,2,3,323
13417,2023-12-05 08:49:00,2,640.83,4,5,2,3,523
13418,2023-11-28 10:23:00,18,6127.43,11,5,5,5,555
13419,2023-10-07 12:49:00,1,221.06,63,3,1,1,311
13420,2023-07-13 08:48:00,2,159.85,149,2,2,1,221
13421,2023-10-30 14:21:00,2,1833.71,39,3,2,4,324
13422,2023-10-06 13:42:00,1,2626.3,63,3,1,5,315
13425,2023-08-23 17:13:00,3,1624.21,107,2,3,4,234
13426,2023-12-09 08:59:00,10,3641.32,0,5,5,5,555
13427,2023-11-20 13:02:00,3,582.6,18,4,3,3,433
13428,2023-11-29 14:20:00,1,201.78,9,5,1,1,511
13429,2023-11-29 09:10:00,4,1006.8,10,5,4,4,544
13430,2023-11-21 08:19:00,2,679.45,18,4,2,3,423
13431,2023-10-03 13:49:00,2,1269.1,66,3,2,4,324
13434,2023-09-26 14:30:00,2,534.24,73,2,2,3,223
13435,2023-12-04 14:45:00,7,3809.89,4,5,5,5,555
13436,2023-12-08 10:33:00,1,196.89,1,5,1,1,511
13437,2023-11-25 14:00:00,7,3408.06,13,4,5,5,455
13439,2023-03-29 14:20:00,1,283.71,254,1,1,2,112
13441,2023-09-09 09:38:00,1,296.64,91,2,1,2,212
13447,2023-11-16 13:38:00,3,1129.14,22,4,3,4,434
13448,2023-11-23 12:33:00,6,3534.69,16,4,5,5,455
13449,2023-11-16 08:28:00,1,291.88,23,4,1,2,412
13450,2023-11-13 11:54:00,6,2043.72,26,4,5,4,454
13451,2023-11-13 15:58:00,5,2898.2599999999998,25,4,4,5,445
13452,2023-03-25 14:19:00,2,590.0,258,1,2,3,123
13453,2023-06-27 09:34:00,2,356.98,165,2,2,2,222
13455,2023-11-15 11:21:00,2,1058.34,24,4,2,4,424
13456,2023-11-22 09:18:00,6,1766.72,17,4,5,4,454
13458,2023-12-02 15:29:00,14,9646.57,6,5,5,5,555
13460,2023-11-10 17:17:00,2,183.44,28,4,2,1,421
13461,2023-11-01 09:01:00,3,1445.0,38,3,3,4,334
13462,2023-04-01 11:20:00,1,151.5,252,1,1,1,111
13464,2023-10-12 15:01:00,1,674.68,57,3,1,3,313
13466,2023-06-08 16:39:00,1,307.90000000000003,183,1,1,2,112
13467,2023-11-29 10:01:00,2,1071.91,10,5,2,4,524
13468,2023-12-08 10:39:00,37,5704.97,1,5,5,5,555
13470,2023-09-01 14:57:00,2,165.0,98,2,2,1,221
13471,2023-12-08 15:44:00,4,2501.84,0,5,4,5,545
13473,2023-10-10 11:20:00,2,422.64,60,3,2,2,322
13474,2023-04-17 13:53:00,1,226.84,235,1,1,1,111
13475,2023-06-01 13:52:00,4,1431.78,190,1,4,4,144
13476,2023-06-14 12:00:00,2,1238.47,178,2,2,4,224
13477,2023-11-02 12:04:00,6,1454.58,37,3,5,4,354
13479,2023-05-23 10:45:00,2,300.95,200,1,2,2,122
13481,2023-10-25 09:07:00,5,1804.56,45,3,4,4,344
